Entity,Code,Day,p_proj_all_ages
South Africa,ZAF,2023-10-29,2.81
South Korea,KOR,2020-01-05,0.38
South Korea,KOR,2020-01-12,-2
South Korea,KOR,2020-01-19,-0.12
South Korea,KOR,2020-01-26,2.47
South Korea,KOR,2020-02-02,1.51
South Korea,KOR,2020-02-09,4.1
South Korea,KOR,2020-02-16,-0.29
South Korea,KOR,2020-02-23,-4.09
South Korea,KOR,2020-03-01,-2.94
South Korea,KOR,2020-03-08,-2.62
South Korea,KOR,2020-03-15,-1.76
South Korea,KOR,2020-03-22,-1.65
South Korea,KOR,2020-03-29,-3.56
South Korea,KOR,2020-04-05,-4.66
South Korea,KOR,2020-04-12,1.78
South Korea,KOR,2020-04-19,-1.64
South Korea,KOR,2020-04-26,-1.95
South Korea,KOR,2020-05-03,3.33
South Korea,KOR,2020-05-10,-2.61
South Korea,KOR,2020-05-17,-4.56
South Korea,KOR,2020-05-24,-1.73
South Korea,KOR,2020-05-31,-4.37
South Korea,KOR,2020-06-07,2.27
South Korea,KOR,2020-06-14,1.66
South Korea,KOR,2020-06-21,-0.99
South Korea,KOR,2020-06-28,-0.04
South Korea,KOR,2020-07-05,0.07
South Korea,KOR,2020-07-12,-3.11
South Korea,KOR,2020-07-19,1.26
South Korea,KOR,2020-07-26,0.46
South Korea,KOR,2020-08-02,-1.53
South Korea,KOR,2020-08-09,-2.7
South Korea,KOR,2020-08-16,4.85
South Korea,KOR,2020-08-23,8.89
South Korea,KOR,2020-08-30,6.57
South Korea,KOR,2020-09-06,1.28
South Korea,KOR,2020-09-13,1.94
